"Payment_Type","Payment_Installments","Payment_id"
"credit_card",1,33298
"credit_card",2,33299
"credit_card",1,33300
"credit_card",6,33301
"boleto",1,33302
"credit_card",4,33303
"credit_card",1,33304
"credit_card",3,33305
"credit_card",8,33306
"credit_card",1,33307
"credit_card",10,33308
"boleto",1,33309
"credit_card",8,33310
"credit_card",3,33311
"credit_card",1,33312
"credit_card",3,33313
"credit_card",3,33314
"credit_card",1,33315
"credit_card",1,33316
"boleto",1,33317
"boleto",1,33318
"credit_card",6,33319
"credit_card",1,33320
"credit_card",1,33321
"credit_card",4,33322
"credit_card",4,33323
"boleto",1,33324
"credit_card",1,33325
"credit_card",3,33326
"boleto",1,33327
"credit_card",1,33328
"credit_card",3,33329
"credit_card",2,33330
"credit_card",2,33331
"credit_card",1,33332
"credit_card",8,33333
"boleto",1,33334
"credit_card",1,33335
"credit_card",1,33336
"boleto",1,33337
"credit_card",6,33338
"boleto",1,33339
"credit_card",10,33340
"credit_card",1,33341
"credit_card",10,33342
"credit_card",1,33343
"credit_card",10,33344
"credit_card",2,33345
"credit_card",1,33346
"credit_card",10,33347
"credit_card",1,33348
"credit_card",1,33349
"credit_card",1,33350
"credit_card",1,33351
"credit_card",1,33352
"credit_card",6,33353
"credit_card",2,33354
"credit_card",1,33355
"debit_card",1,33356
"boleto",1,33357
"credit_card",1,33358
"credit_card",2,33359
"credit_card",5,33360
"credit_card",3,33361
"credit_card",1,33362
"boleto",1,33363
"credit_card",2,33364
"boleto",1,33365
"credit_card",5,33366
"credit_card",1,33367
"credit_card",1,33368
"credit_card",1,33369
"boleto",1,33370
"credit_card",5,33371
"credit_card",2,33372
"credit_card",2,33373
"credit_card",4,33374
"credit_card",4,33375
"credit_card",9,33376
"credit_card",8,33377
"credit_card",5,33378
"credit_card",1,33379
"credit_card",6,33380
"boleto",1,33381
"boleto",1,33382
"boleto",1,33383
"credit_card",1,33384
"boleto",1,33385
"credit_card",2,33386
"credit_card",1,33387
"credit_card",1,33388
"credit_card",2,33389
"credit_card",6,33390
"credit_card",6,33391
"credit_card",3,33392
"credit_card",1,33393
"credit_card",8,33394
"credit_card",1,33395
"credit_card",18,33396
"boleto",1,33397
"credit_card",2,33398
"credit_card",8,33399
"boleto",1,33400
"credit_card",1,33401
"boleto",1,33402
"credit_card",1,33403
"credit_card",1,33404
"credit_card",11,33405
"credit_card",10,33406
"credit_card",3,33407
"credit_card",3,33408
"credit_card",1,33409
"credit_card",2,33410
"credit_card",1,33411
"credit_card",1,33412
"credit_card",5,33413
"credit_card",10,33414
"credit_card",4,33415
"boleto",1,33416
"credit_card",1,33417
"credit_card",2,33418
"credit_card",10,33419
"credit_card",3,33420
"credit_card",10,33421
"credit_card",1,33422
"credit_card",1,33423
"credit_card",2,33424
"credit_card",1,33425
"credit_card",4,33426
"credit_card",4,33427
"credit_card",6,33428
"boleto",1,33429
"credit_card",1,33430
"credit_card",1,33431
"credit_card",4,33432
"credit_card",1,33433
"credit_card",1,33434
"credit_card",1,33435
"credit_card",1,33436
"credit_card",6,33437
"credit_card",2,33438
"credit_card",10,33439
"boleto",1,33440
"credit_card",2,33441
"boleto",1,33442
"credit_card",1,33443
"credit_card",3,33444
"credit_card",1,33445
"boleto",1,33446
"credit_card",1,33447
"boleto",1,33448
"credit_card",8,33449
"credit_card",4,33450
"boleto",1,33451
"credit_card",4,33452
"credit_card",4,33453
"credit_card",4,33454
"credit_card",1,33455
"boleto",1,33456
"credit_card",8,33457
"boleto",1,33458
"credit_card",6,33459
"credit_card",8,33460
"credit_card",4,33461
"credit_card",1,33462
"credit_card",5,33463
"credit_card",4,33464
"credit_card",2,33465
"credit_card",1,33466
"boleto",1,33467
"credit_card",4,33468
"credit_card",2,33469
"boleto",1,33470
"boleto",1,33471
"credit_card",3,33472
"credit_card",2,33473
"credit_card",4,33474
"boleto",1,33475
"credit_card",1,33476
"credit_card",10,33477
"credit_card",3,33478
"credit_card",10,33479
"boleto",1,33480
"credit_card",3,33481
"credit_card",3,33482
"debit_card",1,33483
"credit_card",3,33484
"credit_card",1,33485
"credit_card",1,33486
"credit_card",10,33487
"credit_card",2,33488
"credit_card",1,33489
"credit_card",1,33490
"credit_card",10,33491
"credit_card",4,33492
"credit_card",1,33493
"credit_card",6,33494
"credit_card",6,33495
"credit_card",5,33496
"boleto",1,33497
"credit_card",3,33498
"credit_card",10,33499
"credit_card",1,33500
"credit_card",8,33501
"debit_card",1,33502
"credit_card",3,33503
"credit_card",2,33504
"credit_card",5,33505
"credit_card",1,33506
"boleto",1,33507
"credit_card",5,33508
"credit_card",1,33509
"credit_card",4,33510
"credit_card",7,33511
"boleto",1,33512
"credit_card",1,33513
"credit_card",3,33514
"credit_card",8,33515
"credit_card",8,33516
"credit_card",2,33517
"boleto",1,33518
"credit_card",1,33519
"boleto",1,33520
"credit_card",3,33521
"boleto",1,33522
"boleto",1,33523
"credit_card",1,33524
"credit_card",1,33525
"credit_card",6,33526
"credit_card",8,33527
"credit_card",10,33528
"credit_card",4,33529
"credit_card",5,33530
"credit_card",10,33531
"credit_card",1,33532
"credit_card",8,33533
"credit_card",2,33534
"boleto",1,33535
"credit_card",2,33536
"credit_card",1,33537
"boleto",1,33538
"credit_card",3,33539
"credit_card",1,33540
"credit_card",2,33541
"boleto",1,33542
"credit_card",1,33543
"credit_card",4,33544
"boleto",1,33545
"credit_card",1,33546
"boleto",1,33547
"credit_card",1,33548
"credit_card",8,33549
"credit_card",5,33550
"credit_card",1,33551
"credit_card",8,33552
"credit_card",1,33553
"credit_card",3,33554
"credit_card",3,33555
"boleto",1,33556
"credit_card",1,33557
"credit_card",1,33558
"credit_card",2,33559
"credit_card",1,33560
"credit_card",2,33561
"credit_card",2,33562
"credit_card",4,33563
"credit_card",1,33564
"credit_card",5,33565
"credit_card",1,33566
"credit_card",6,33567
"credit_card",1,33568
"credit_card",4,33569
"credit_card",1,33570
"credit_card",2,33571
"credit_card",2,33572
"credit_card",10,33573
"credit_card",10,33574
"credit_card",3,33575
"boleto",1,33576
"boleto",1,33577
"credit_card",1,33578
"credit_card",1,33579
"credit_card",8,33580
"credit_card",2,33581
"credit_card",10,33582
"credit_card",1,33583
"credit_card",1,33584
"credit_card",8,33585
"credit_card",1,33586
"credit_card",1,33587
"credit_card",1,33588
"credit_card",1,33589
"credit_card",3,33590
"credit_card",5,33591
"credit_card",3,33592
"credit_card",2,33593
"credit_card",1,33594
"boleto",1,33595
"credit_card",4,33596
"credit_card",9,33597
"boleto",1,33598
"boleto",1,33599
"credit_card",2,33600
"boleto",1,33601
"credit_card",1,33602
"credit_card",3,33603
"credit_card",1,33604
"credit_card",10,33605
"boleto",1,33606
"boleto",1,33607
"credit_card",6,33608
"credit_card",3,33609
"boleto",1,33610
"credit_card",1,33611
"boleto",1,33612
"boleto",1,33613
"credit_card",2,33614
"credit_card",1,33615
"credit_card",2,33616
"credit_card",9,33617
"credit_card",3,33618
"credit_card",1,33619
"credit_card",1,33620
"boleto",1,33621
"credit_card",10,33622
"credit_card",2,33623
"boleto",1,33624
"credit_card",1,33625
"credit_card",1,33626
"boleto",1,33627
"boleto",1,33628
"boleto",1,33629
"boleto",1,33630
"credit_card",10,33631
"credit_card",5,33632
"credit_card",1,33633
"boleto",1,33634
"credit_card",1,33635
"credit_card",2,33636
"boleto",1,33637
"credit_card",5,33638
"credit_card",1,33639
"credit_card",1,33640
"credit_card",10,33641
"boleto",1,33642
"boleto",1,33643
"credit_card",1,33644
"credit_card",2,33645
"credit_card",1,33646
"credit_card",2,33647
"credit_card",5,33648
"credit_card",2,33649
"credit_card",2,33650
"credit_card",5,33651
"boleto",1,33652
"credit_card",1,33653
"boleto",1,33654
"credit_card",2,33655
"credit_card",3,33656
"credit_card",1,33657
"credit_card",8,33658
"credit_card",2,33659
"boleto",1,33660
"credit_card",1,33661
"credit_card",1,33662
"credit_card",2,33663
"credit_card",1,33664
"credit_card",7,33665
"credit_card",8,33666
"credit_card",1,33667
"credit_card",3,33668
"credit_card",3,33669
"credit_card",10,33670
"credit_card",1,33671
"credit_card",4,33672
"credit_card",5,33673
"credit_card",3,33674
"credit_card",5,33675
"credit_card",1,33676
"credit_card",1,33677
"credit_card",1,33678
"credit_card",6,33679
"credit_card",3,33680
"credit_card",1,33681
"boleto",1,33682
"credit_card",1,33683
"credit_card",5,33684
"credit_card",2,33685
"credit_card",8,33686
"boleto",1,33687
"credit_card",10,33688
"boleto",1,33689
"credit_card",1,33690
"credit_card",1,33691
"credit_card",4,33692
"credit_card",1,33693
"credit_card",10,33694
"credit_card",3,33695
"credit_card",10,33696
"credit_card",5,33697
"credit_card",3,33698
"boleto",1,33699
"credit_card",6,33700
"credit_card",1,33701
"boleto",1,33702
"boleto",1,33703
"credit_card",4,33704
"credit_card",1,33705
"boleto",1,33706
"credit_card",3,33707
"boleto",1,33708
"credit_card",3,33709
"credit_card",8,33710
"credit_card",5,33711
"credit_card",2,33712
"credit_card",1,33713
"credit_card",10,33714
"credit_card",3,33715
"credit_card",2,33716
"credit_card",1,33717
"credit_card",3,33718
"credit_card",10,33719
"credit_card",6,33720
"credit_card",7,33721
"boleto",1,33722
"credit_card",7,33723
"credit_card",4,33724
"credit_card",1,33725
"credit_card",9,33726
"credit_card",2,33727
"boleto",1,33728
"credit_card",1,33729
"credit_card",1,33730
"credit_card",4,33731
"boleto",1,33732
"boleto",1,33733
"boleto",1,33734
"credit_card",2,33735
"credit_card",1,33736
"credit_card",2,33737
"credit_card",3,33738
"boleto",1,33739
"credit_card",6,33740
"credit_card",3,33741
"credit_card",3,33742
"credit_card",4,33743
"credit_card",1,33744
"credit_card",10,33745
"credit_card",1,33746
"credit_card",8,33747
"credit_card",4,33748
"credit_card",1,33749
"credit_card",3,33750
"boleto",1,33751
"credit_card",1,33752
"credit_card",2,33753
"boleto",1,33754
"credit_card",5,33755
"credit_card",1,33756
"boleto",1,33757
"credit_card",2,33758
"credit_card",4,33759
"credit_card",1,33760
"boleto",1,33761
"credit_card",1,33762
"boleto",1,33763
"credit_card",5,33764
"credit_card",1,33765
"boleto",1,33766
"credit_card",1,33767
"boleto",1,33768
"credit_card",3,33769
"credit_card",1,33770
"credit_card",2,33771
"credit_card",2,33772
"credit_card",3,33773
"boleto",1,33774
"credit_card",3,33775
"credit_card",3,33776
"credit_card",6,33777
"credit_card",3,33778
"credit_card",1,33779
"credit_card",4,33780
"credit_card",1,33781
"credit_card",1,33782
"credit_card",5,33783
"boleto",1,33784
"credit_card",6,33785
"credit_card",1,33786
"credit_card",4,33787
"credit_card",2,33788
"credit_card",5,33789
"credit_card",4,33790
"credit_card",1,33791
"credit_card",1,33792
"boleto",1,33793
"boleto",1,33794
"credit_card",2,33795
"boleto",1,33796
"credit_card",2,33797
"credit_card",1,33798
"boleto",1,33799
"credit_card",1,33800
"credit_card",5,33801
"credit_card",2,33802
"boleto",1,33803
"credit_card",2,33804
"credit_card",9,33805
"boleto",1,33806
"credit_card",5,33807
"boleto",1,33808
"credit_card",6,33809
"boleto",1,33810
"credit_card",2,33811
"credit_card",1,33812
"credit_card",8,33813
"credit_card",1,33814
"credit_card",4,33815
"credit_card",1,33816
"credit_card",2,33817
"credit_card",4,33818
"credit_card",9,33819
"credit_card",2,33820
"credit_card",3,33821
"credit_card",5,33822
"credit_card",1,33823
"credit_card",4,33824
"credit_card",3,33825
"credit_card",3,33826
"credit_card",6,33827
"boleto",1,33828
"credit_card",4,33829
"credit_card",1,33830
"boleto",1,33831
"credit_card",5,33832
"credit_card",6,33833
"credit_card",3,33834
"credit_card",1,33835
"credit_card",1,33836
"credit_card",2,33837
"credit_card",8,33838
"credit_card",10,33839
"boleto",1,33840
"credit_card",4,33841
"debit_card",1,33842
"credit_card",2,33843
"credit_card",3,33844
"credit_card",1,33845
"credit_card",10,33846
"credit_card",10,33847
"credit_card",5,33848
"credit_card",2,33849
"credit_card",10,33850
"credit_card",1,33851
"credit_card",5,33852
"credit_card",3,33853
"credit_card",7,33854
"credit_card",2,33855
"credit_card",1,33856
"credit_card",2,33857
"credit_card",4,33858
"credit_card",1,33859
"boleto",1,33860
"boleto",1,33861
"credit_card",4,33862
"boleto",1,33863
"credit_card",1,33864
"credit_card",1,33865
"credit_card",2,33866
"credit_card",1,33867
"credit_card",5,33868
"credit_card",3,33869
"boleto",1,33870
"credit_card",4,33871
"boleto",1,33872
"credit_card",1,33873
"boleto",1,33874
"credit_card",4,33875
"credit_card",1,33876
"credit_card",1,33877
"boleto",1,33878
"credit_card",5,33879
"boleto",1,33880
"credit_card",4,33881
"credit_card",1,33882
"credit_card",2,33883
"credit_card",6,33884
"credit_card",8,33885
"credit_card",1,33886
"boleto",1,33887
"credit_card",3,33888
"boleto",1,33889
"credit_card",5,33890
"credit_card",4,33891
"boleto",1,33892
"boleto",1,33893
"credit_card",12,33894
"credit_card",2,33895
"credit_card",8,33896
"credit_card",1,33897
"credit_card",4,33898
"credit_card",3,33899
"credit_card",8,33900
"credit_card",9,33901
"credit_card",1,33902
"credit_card",4,33903
"credit_card",2,33904
"credit_card",4,33905
"credit_card",1,33906
"credit_card",1,33907
"credit_card",8,33908
"credit_card",10,33909
"credit_card",1,33910
"credit_card",1,33911
"credit_card",5,33912
"credit_card",3,33913
"credit_card",6,33914
"boleto",1,33915
"credit_card",4,33916
"credit_card",9,33917
"credit_card",10,33918
"credit_card",1,33919
"credit_card",8,33920
"credit_card",2,33921
"credit_card",5,33922
"boleto",1,33923
"credit_card",1,33924
"boleto",1,33925
"credit_card",3,33926
"boleto",1,33927
"credit_card",5,33928
"credit_card",5,33929
"credit_card",2,33930
"credit_card",2,33931
"boleto",1,33932
"credit_card",8,33933
"credit_card",1,33934
"credit_card",6,33935
"boleto",1,33936
"credit_card",1,33937
"boleto",1,33938
"credit_card",5,33939
"credit_card",3,33940
"credit_card",3,33941
"credit_card",6,33942
"credit_card",3,33943
"boleto",1,33944
"credit_card",3,33945
"credit_card",5,33946
"credit_card",4,33947
"debit_card",1,33948
"credit_card",8,33949
"credit_card",10,33950
"credit_card",1,33951
"boleto",1,33952
"boleto",1,33953
"credit_card",1,33954
"credit_card",1,33955
"credit_card",1,33956
"credit_card",3,33957
"credit_card",1,33958
"credit_card",5,33959
"credit_card",3,33960
"credit_card",3,33961
"credit_card",8,33962
"debit_card",1,33963
"credit_card",3,33964
"boleto",1,33965
"credit_card",2,33966
"boleto",1,33967
"credit_card",3,33968
"credit_card",1,33969
"credit_card",2,33970
"credit_card",3,33971
"credit_card",1,33972
"debit_card",1,33973
"boleto",1,33974
"boleto",1,33975
"credit_card",8,33976
"credit_card",2,33977
"credit_card",6,33978
"credit_card",10,33979
"credit_card",8,33980
"boleto",1,33981
"credit_card",8,33982
"boleto",1,33983
"boleto",1,33984
"credit_card",10,33985
"boleto",1,33986
"boleto",1,33987
"credit_card",6,33988
"credit_card",1,33989
"credit_card",4,33990
"debit_card",1,33991
"credit_card",1,33992
"credit_card",1,33993
"credit_card",7,33994
"credit_card",2,33995
"boleto",1,33996
"boleto",1,33997
"credit_card",4,33998
"credit_card",2,33999
"credit_card",2,34000
"credit_card",1,34001
"credit_card",1,34002
"credit_card",3,34003
"credit_card",10,34004
"credit_card",7,34005
"credit_card",1,34006
"credit_card",5,34007
"credit_card",2,34008
"credit_card",3,34009
"credit_card",1,34010
"credit_card",8,34011
"credit_card",1,34012
"credit_card",4,34013
"boleto",1,34014
"credit_card",4,34015
"credit_card",1,34016
"credit_card",3,34017
"credit_card",10,34018
"credit_card",10,34019
"credit_card",8,34020
"credit_card",1,34021
"credit_card",4,34022
"credit_card",10,34023
"boleto",1,34024
"credit_card",4,34025
"debit_card",1,34026
"credit_card",10,34027
"credit_card",3,34028
"credit_card",5,34029
"credit_card",1,34030
"credit_card",8,34031
"credit_card",8,34032
"boleto",1,34033
"boleto",1,34034
"credit_card",2,34035
"credit_card",1,34036
"credit_card",1,34037
"credit_card",2,34038
"boleto",1,34039
"credit_card",2,34040
"boleto",1,34041
"credit_card",2,34042
"credit_card",1,34043
"credit_card",7,34044
