Dept,BIWEEKLY_PAY_PERIOD_END_DATE,LTI,DART,DESCRIPTION,Number_OF_Incidents,HOURS_YOY,LTI_YOY,DART_YOY,OSHA_YOY,LTI_Rate,DART_Rate,OSHA_Rate
All Metro Gov,10/11/2014,YES,YES,Sprain  (ligament),1,1944012.05,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,10/11/2014,YES,YES,Sprain or Strain,1,1944012.05,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,10/11/2014,NO,YES,Sprain or Strain,2,1944012.05,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,10/11/2014,YES,YES,Strain (muscle/tendon),2,1944012.05,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,9/27/2014,NO,YES,Contusion/Bruise,1,1952978.95,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,9/27/2014,YES,YES,Contusion/Bruise,4,1952978.95,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,9/27/2014,NO,NO,Cut or Laceration,1,1952978.95,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,9/27/2014,NO,NO,"Cut, laceration or scratches",1,1952978.95,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,9/27/2014,YES,YES,Dislocation,1,1952978.95,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,9/27/2014,NO,YES,Inflamation,1,1952978.95,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,9/27/2014,YES,YES,Irritation,1,1952978.95,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,9/27/2014,NO,YES,Other,1,1952978.95,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,9/27/2014,YES,YES,Other,1,1952978.95,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,9/27/2014,YES,YES,Sprain  (ligament),2,1952978.95,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,9/27/2014,YES,YES,Sprain or Strain,2,1952978.95,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,9/27/2014,YES,YES,Strain (muscle/tendon),6,1952978.95,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,9/27/2014,NO,YES,Strain (muscle/tendon),2,1952978.95,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,9/27/2014,NO,NO,Strain (muscle/tendon),1,1952978.95,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,9/27/2014,YES,YES,Tear of muscle/tendon/ligament,1,1952978.95,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,9/13/2014,NO,NO,Bloodborne Disease,2,1961574.2,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,9/13/2014,NO,NO,Bloodborne Pathogen Exposure,2,1961574.2,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,9/13/2014,YES,YES,Burn from heat,1,1961574.2,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,9/13/2014,YES,YES,Chest Pain,1,1961574.2,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,9/13/2014,YES,YES,Contusion/Bruise,2,1961574.2,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,9/13/2014,NO,YES,Contusion/Bruise,1,1961574.2,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,9/13/2014,YES,YES,Cut or Laceration,1,1961574.2,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,9/13/2014,YES,YES,"Cut, laceration or scratches",1,1961574.2,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,9/13/2014,NO,YES,Eye Injury,1,1961574.2,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,9/13/2014,NO,NO,Irritation,1,1961574.2,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,9/13/2014,YES,YES,Sprain  (ligament),3,1961574.2,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,9/13/2014,YES,YES,Sprain or Strain,3,1961574.2,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,9/13/2014,NO,YES,Strain (muscle/tendon),4,1961574.2,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,9/13/2014,YES,YES,Strain (muscle/tendon),3,1961574.2,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,8/30/2014,NO,NO,Bloodborne Disease,1,1971727.6,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,8/30/2014,NO,NO,Bloodborne Pathogen Exposure,1,1971727.6,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,8/30/2014,YES,YES,Contusion/Bruise,1,1971727.6,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,8/30/2014,NO,YES,Contusion/Bruise,1,1971727.6,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,8/30/2014,NO,NO,Cut or Laceration,2,1971727.6,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,8/30/2014,NO,NO,"Cut, laceration or scratches",2,1971727.6,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,8/30/2014,YES,YES,Dislocation,2,1971727.6,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,8/30/2014,NO,NO,Insect Bite,1,1971727.6,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,8/30/2014,NO,NO,Poisoning - Chemical,1,1971727.6,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,8/30/2014,NO,YES,Strain (muscle/tendon),2,1971727.6,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,8/30/2014,YES,YES,Strain (muscle/tendon),2,1971727.6,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,8/16/2014,NO,NO,Bloodborne Disease,1,1982615.11,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,8/16/2014,NO,NO,Bloodborne Pathogen Exposure,1,1982615.11,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,8/16/2014,NO,NO,"Contact dermatitis (Rash, Poison Ivy)",1,1982615.11,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,8/16/2014,YES,YES,Contusion/Bruise,3,1982615.11,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,8/16/2014,NO,NO,Contusion/Bruise,1,1982615.11,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,8/16/2014,NO,YES,Contusion/Bruise,2,1982615.11,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,8/16/2014,NO,NO,Cut or Laceration,1,1982615.11,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,8/16/2014,NO,NO,"Cut, laceration or scratches",1,1982615.11,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,8/16/2014,NO,YES,Dislocation,1,1982615.11,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,8/16/2014,NO,NO,Fracture,1,1982615.11,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,8/16/2014,NO,NO,Insect Bite,2,1982615.11,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,8/16/2014,YES,YES,Insect Bite,1,1982615.11,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,8/16/2014,NO,NO,Poisoning - Chemical,2,1982615.11,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,8/16/2014,YES,YES,Poisoning - Chemical,1,1982615.11,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,8/16/2014,NO,YES,Sprain  (ligament),2,1982615.11,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,8/16/2014,NO,YES,Sprain or Strain,2,1982615.11,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,8/16/2014,NO,YES,Strain (muscle/tendon),5,1982615.11,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,8/16/2014,YES,YES,Strain (muscle/tendon),8,1982615.11,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,8/2/2014,NO,NO,Bloodborne Disease,2,1909746.86,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,8/2/2014,NO,NO,Bloodborne Pathogen Exposure,2,1909746.86,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,8/2/2014,YES,YES,Contusion/Bruise,1,1909746.86,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,8/2/2014,NO,YES,Contusion/Bruise,2,1909746.86,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,8/2/2014,NO,NO,Cut or Laceration,1,1909746.86,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,8/2/2014,NO,NO,"Cut, laceration or scratches",1,1909746.86,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,8/2/2014,NO,YES,Dislocation,1,1909746.86,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,8/2/2014,YES,YES,Hyperextension,1,1909746.86,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,8/2/2014,NO,YES,Inflamation,1,1909746.86,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,8/2/2014,NO,NO,Insect Bite,2,1909746.86,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,8/2/2014,NO,NO,Insect Sting,1,1909746.86,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,8/2/2014,NO,NO,Poisoning - Chemical,2,1909746.86,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,8/2/2014,NO,NO,Poisoning - animal / insect,1,1909746.86,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,8/2/2014,NO,YES,Sprain  (ligament),1,1909746.86,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,8/2/2014,NO,NO,Sprain  (ligament),1,1909746.86,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,8/2/2014,YES,YES,Sprain  (ligament),1,1909746.86,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,8/2/2014,NO,YES,Sprain or Strain,1,1909746.86,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,8/2/2014,NO,NO,Sprain or Strain,1,1909746.86,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,8/2/2014,YES,YES,Sprain or Strain,1,1909746.86,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,8/2/2014,YES,YES,Strain (muscle/tendon),1,1909746.86,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,8/2/2014,NO,YES,Strain (muscle/tendon),6,1909746.86,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,8/2/2014,NO,NO,Tendonitis,1,1909746.86,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,8/2/2014,YES,YES,Wound from a weapon,1,1909746.86,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,7/19/2014,NO,NO,Bloodborne Disease,1,1839444.17,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,7/19/2014,NO,NO,Bloodborne Pathogen Exposure,1,1839444.17,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,7/19/2014,NO,NO,"Contact dermatitis (Rash, Poison Ivy)",1,1839444.17,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,7/19/2014,NO,YES,Contusion/Bruise,2,1839444.17,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,7/19/2014,NO,YES,Crushing,1,1839444.17,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,7/19/2014,NO,YES,Cumulative Injury,1,1839444.17,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,7/19/2014,NO,NO,Cut or Laceration,1,1839444.17,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,7/19/2014,NO,YES,Cut or Laceration,1,1839444.17,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,7/19/2014,NO,YES,"Cut, laceration or scratches",1,1839444.17,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,7/19/2014,NO,NO,"Cut, laceration or scratches",1,1839444.17,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,7/19/2014,YES,YES,Fracture,1,1839444.17,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,7/19/2014,NO,NO,Heat Illness,1,1839444.17,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,7/19/2014,NO,YES,Human Bite,1,1839444.17,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,7/19/2014,NO,NO,Human Bite,1,1839444.17,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,7/19/2014,NO,YES,Infection,1,1839444.17,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,7/19/2014,NO,NO,Infection,1,1839444.17,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,7/19/2014,NO,YES,Insect Bite,1,1839444.17,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,7/19/2014,NO,NO,Other,1,1839444.17,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,7/19/2014,NO,YES,Poisoning - Chemical,1,1839444.17,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,7/19/2014,NO,NO,Sprain  (ligament),1,1839444.17,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,7/19/2014,NO,NO,Sprain or Strain,1,1839444.17,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,7/19/2014,NO,NO,Strain (muscle/tendon),3,1839444.17,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,7/19/2014,NO,YES,Strain (muscle/tendon),2,1839444.17,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,7/5/2014,NO,NO,NULL,1,1769686.87,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,7/5/2014,NO,NO,Bloodborne Disease,2,1769686.87,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,7/5/2014,NO,NO,Bloodborne Pathogen Exposure,2,1769686.87,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,7/5/2014,NO,NO,"Contact dermatitis (Rash, Poison Ivy)",1,1769686.87,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,7/5/2014,YES,YES,Contusion/Bruise,1,1769686.87,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,7/5/2014,YES,YES,Crushing,2,1769686.87,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,7/5/2014,YES,YES,Cumulative Injury,2,1769686.87,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,7/5/2014,YES,YES,Cut or Laceration,1,1769686.87,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,7/5/2014,YES,YES,"Cut, laceration or scratches",1,1769686.87,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,7/5/2014,YES,YES,Exhaustion,1,1769686.87,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,7/5/2014,NO,NO,Insect Bite,1,1769686.87,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,7/5/2014,NO,NO,Insect Sting,1,1769686.87,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,7/5/2014,NO,YES,Multiple injuries,1,1769686.87,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,7/5/2014,NO,YES,Multiple natures,1,1769686.87,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,7/5/2014,NO,NO,Poisoning - Chemical,1,1769686.87,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,7/5/2014,NO,NO,Poisoning - animal / insect,1,1769686.87,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,7/5/2014,NO,YES,Sprain  (ligament),1,1769686.87,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,7/5/2014,NO,NO,Sprain  (ligament),1,1769686.87,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,7/5/2014,YES,YES,Sprain  (ligament),2,1769686.87,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,7/5/2014,NO,YES,Sprain or Strain,1,1769686.87,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,7/5/2014,NO,NO,Sprain or Strain,1,1769686.87,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,7/5/2014,YES,YES,Sprain or Strain,2,1769686.87,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,7/5/2014,YES,YES,Strain (muscle/tendon),2,1769686.87,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,7/5/2014,NO,YES,Strain (muscle/tendon),3,1769686.87,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,7/5/2014,YES,YES,Tear of muscle/tendon/ligament,2,1769686.87,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,6/21/2014,NO,YES,NULL,1,1704490.12,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,6/21/2014,YES,YES,NULL,1,1704490.12,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,6/21/2014,NO,NO,Bloodborne Disease,4,1704490.12,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,6/21/2014,NO,NO,Bloodborne Pathogen Exposure,4,1704490.12,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,6/21/2014,NO,YES,Contusion/Bruise,1,1704490.12,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,6/21/2014,YES,YES,Cut or Laceration,1,1704490.12,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,6/21/2014,YES,YES,"Cut, laceration or scratches",1,1704490.12,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,6/21/2014,YES,YES,Fracture,2,1704490.12,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,6/21/2014,NO,YES,Strain (muscle/tendon),6,1704490.12,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,6/21/2014,NO,NO,Strain (muscle/tendon),1,1704490.12,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,6/21/2014,YES,YES,Strain (muscle/tendon),4,1704490.12,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,6/21/2014,YES,YES,Stress,1,1704490.12,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,6/7/2014,NO,NO,"Contact dermatitis (Rash, Poison Ivy)",1,1632884.22,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,6/7/2014,NO,YES,Contusion/Bruise,1,1632884.22,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,6/7/2014,YES,YES,Cut or Laceration,1,1632884.22,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,6/7/2014,NO,NO,Cut or Laceration,1,1632884.22,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,6/7/2014,NO,YES,Cut or Laceration,1,1632884.22,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,6/7/2014,NO,YES,"Cut, laceration or scratches",1,1632884.22,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,6/7/2014,YES,YES,"Cut, laceration or scratches",1,1632884.22,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,6/7/2014,NO,NO,"Cut, laceration or scratches",1,1632884.22,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,6/7/2014,YES,YES,Fracture,1,1632884.22,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,6/7/2014,NO,NO,Irritation,1,1632884.22,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,6/7/2014,NO,NO,Puncture,2,1632884.22,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,6/7/2014,NO,YES,"Scratches, abrasions-superficial",1,1632884.22,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,6/7/2014,YES,YES,Sprain  (ligament),1,1632884.22,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,6/7/2014,YES,YES,Sprain or Strain,1,1632884.22,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,6/7/2014,NO,YES,Strain (muscle/tendon),2,1632884.22,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,6/7/2014,NO,NO,Strain (muscle/tendon),2,1632884.22,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,6/7/2014,YES,YES,Strain (muscle/tendon),2,1632884.22,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,5/24/2014,NO,NO,Bloodborne Disease,2,1560151.62,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,5/24/2014,NO,NO,Bloodborne Pathogen Exposure,2,1560151.62,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,5/24/2014,NO,YES,"Concussion-Brain, cerebral",1,1560151.62,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,5/24/2014,NO,NO,"Contact dermatitis (Rash, Poison Ivy)",1,1560151.62,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,5/24/2014,NO,NO,Contusion/Bruise,1,1560151.62,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,5/24/2014,NO,NO,Cut or Laceration,3,1560151.62,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,5/24/2014,NO,NO,"Cut, laceration or scratches",3,1560151.62,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,5/24/2014,YES,YES,Eye Injury,1,1560151.62,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,5/24/2014,YES,YES,Fracture,1,1560151.62,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,5/24/2014,NO,YES,Fracture,1,1560151.62,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,5/24/2014,NO,NO,Human Bite,1,1560151.62,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,5/24/2014,NO,NO,Infection,1,1560151.62,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,5/24/2014,YES,YES,Inflamation,1,1560151.62,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,5/24/2014,NO,YES,Sprain  (ligament),1,1560151.62,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,5/24/2014,NO,YES,Sprain or Strain,1,1560151.62,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,5/24/2014,NO,NO,Strain (muscle/tendon),2,1560151.62,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,5/24/2014,NO,YES,Strain (muscle/tendon),5,1560151.62,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,5/24/2014,YES,YES,Strain (muscle/tendon),4,1560151.62,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,5/10/2014,NO,NO,Bloodborne Disease,4,1482859,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,5/10/2014,NO,NO,Bloodborne Pathogen Exposure,4,1482859,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,5/10/2014,YES,YES,"Concussion-Brain, cerebral",1,1482859,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,5/10/2014,NO,YES,Contusion/Bruise,2,1482859,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,5/10/2014,YES,YES,Contusion/Bruise,1,1482859,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,5/10/2014,NO,NO,Cut or Laceration,2,1482859,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,5/10/2014,YES,YES,Cut or Laceration,2,1482859,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,5/10/2014,YES,YES,"Cut, laceration or scratches",2,1482859,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,5/10/2014,NO,NO,"Cut, laceration or scratches",2,1482859,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,5/10/2014,YES,YES,Fracture,1,1482859,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,5/10/2014,NO,NO,Hyperextension,1,1482859,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,5/10/2014,YES,YES,Irritation,1,1482859,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,5/10/2014,YES,YES,Other,1,1482859,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,5/10/2014,NO,YES,Sprain  (ligament),1,1482859,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,5/10/2014,NO,NO,Sprain  (ligament),1,1482859,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,5/10/2014,YES,YES,Sprain  (ligament),2,1482859,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,5/10/2014,NO,YES,Sprain or Strain,1,1482859,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,5/10/2014,YES,YES,Sprain or Strain,2,1482859,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,5/10/2014,NO,NO,Sprain or Strain,1,1482859,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,5/10/2014,NO,YES,Strain (muscle/tendon),2,1482859,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,5/10/2014,YES,YES,Strain (muscle/tendon),6,1482859,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,4/26/2014,NO,NO,Bloodborne Disease,5,1403932.8,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,4/26/2014,NO,NO,Bloodborne Pathogen Exposure,5,1403932.8,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,4/26/2014,YES,YES,Contusion/Bruise,3,1403932.8,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,4/26/2014,NO,YES,Contusion/Bruise,3,1403932.8,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,4/26/2014,NO,NO,Crushing,1,1403932.8,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,4/26/2014,NO,NO,Cumulative Injury,1,1403932.8,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,4/26/2014,YES,YES,Cut or Laceration,1,1403932.8,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,4/26/2014,NO,NO,Cut or Laceration,1,1403932.8,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,4/26/2014,YES,YES,"Cut, laceration or scratches",1,1403932.8,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,4/26/2014,NO,NO,"Cut, laceration or scratches",1,1403932.8,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,4/26/2014,NO,NO,Exposure to Substance,1,1403932.8,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,4/26/2014,YES,YES,Hernia,1,1403932.8,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,4/26/2014,YES,YES,Multiple injuries,1,1403932.8,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,4/26/2014,YES,YES,Multiple natures,1,1403932.8,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,4/26/2014,NO,NO,Puncture,1,1403932.8,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,4/26/2014,YES,YES,Sprain  (ligament),1,1403932.8,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,4/26/2014,YES,YES,Sprain or Strain,1,1403932.8,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,4/26/2014,NO,YES,Strain (muscle/tendon),2,1403932.8,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,4/12/2014,NO,YES,Burn from heat,1,1324018.73,NULL,NULL,NULL,NULL,NULL,NULL
All Metro Gov,4/12/2014,NO,YES,Chest Pain,1,1324018.73,NULL,NULL,NULL,NULL,NULL,NULL
